District.Name,Village.Name,Total.Population.of.Village,Total.Households,population_stratum,agriculture_index,education_index,health_index,infrastructure_index,irrigation_index,social_index,composite_index_equal,composite_index_sdg,composite_index_expert,composite_index_shap,composite_index_lasso,composite_index_ensemble
Jind,Sindhvi Khera (69),2669,527,high,61.88770786865199,49.05765062852189,48.401505300074874,43.91904761904762,66.8069498069498,24.9,49.16214353720769,50.29396224492051,52.53004746069961,49.55472573770904,49.16048709175666,50.1402732144587
Jind,Nidani (64),4166,796,high,65.41209611687334,41.9172084958821,39.89803759309611,41.95238095238095,60.0,39.0,48.029953859705415,47.36262265783859,50.81816808542221,46.218753866574176,48.04199780814122,48.09429925553631
Jind,Nidana (66),4334,861,high,71.13878655816237,41.3753792804508,66.17703849479264,45.11904761904762,66.65804066543438,39.0,54.9113821029813,56.15671670618498,57.91702458177112,57.64754208107728,54.92081881900623,56.31069685820419
Jind,Dhigana (47),4882,985,high,65.99961494149117,29.218032076289553,53.650155652756446,41.752380952380946,64.89515488482922,39.0,49.085889751291226,49.05321794525222,52.07202001455268,49.81264210658118,49.10883830930935,49.82652162539733
Jind,Ramkali (48),2554,478,high,71.23898231715793,12.694841785869095,37.14613626512197,38.752380952380946,64.7437106918239,26.5,41.846008668725645,40.68576351765873,46.69749156816007,39.74276467472666,41.88317175193948,42.17104003624211
Jind,Shamlo Kalan(61),5851,1088,high,72.59344706821138,43.794104898136105,62.316664696378616,49.00476190476191,67.02333117303954,51.333333333333336,57.67760717897681,57.76455150895713,59.953691059885585,58.66949803412853,57.69305454196735,58.35168046478308
Jind,Padana (65),2831,527,high,66.4492105783909,43.319462505418294,66.04720810182448,38.95238095238095,67.87801204819277,39.0,53.6077123643679,55.067635063384465,56.335762788179835,57.08432435215221,53.615332065886506,55.14215332679419
Jind,Kinana (59),4617,902,high,71.43627921281268,55.19700910273082,55.18895062458132,43.91904761904762,65.515625,34.86666666666667,54.353929704306516,55.4539489181372,57.594612571823795,55.2949205352994,54.35049631303352,55.40958160852008
Jind,Barar Khera (51),2687,473,high,65.31081717153182,38.83311660164716,5.150628521889901,38.35238095238095,64.65017667844523,24.499999999999996,39.46618665431584,36.75128667115561,44.058158539959706,31.533889977456443,39.48573355298327,38.25905107917417
Jind,Buwana (19),4541,891,high,63.95285267234846,45.70134373645427,61.60903574102534,41.15238095238095,51.0385033430535,37.0,50.07568607421042,51.66408822771462,52.165327901176894,53.099692239547785,50.071635796862004,51.41528604790234
Jind,Gatauli (49),6585,1305,high,68.72675504716311,34.99263112267013,50.062162588170395,43.51904761904762,60.981832948295065,37.0,49.21373822089105,49.1982122137525,52.36413155093302,49.16058976672475,49.22934327930131,49.833203006320524
Jind,Khraintee (20),4009,769,high,74.0947585669429,35.17815344603381,61.351716120896874,38.55238095238095,65.36356466876971,24.499999999999996,49.84009562583737,51.525165347645014,54.30874015338641,52.71389330721134,49.848483315058616,51.64727554982776
Jind,Karela (21),3926,709,high,69.54317352474465,47.38101430429129,64.39620522520393,40.35238095238095,63.80639959314527,37.0,53.74652893329434,55.33054727769987,56.66651337209665,56.84022061236909,53.74783696697286,55.266329432486565
Jind,Jhamola (36),2865,531,high,69.65819326543304,53.85695708712614,5.150628521889901,40.35238095238095,61.424158069974354,37.0,44.57371964946739,41.47425839106596,48.30337491456268,35.88251494920123,44.58463787956227,42.96370115677191
Jind,Malvi (22),5726,1035,high,70.12305919498623,42.06025140875596,59.66436142964101,40.35238095238095,67.94271272114574,35.93333333333333,52.67934984004054,53.68419690277172,56.02418974492573,54.704428591086625,52.688858127663735,53.956204641297674
Jind,Deverar (24),4533,871,high,66.47374375823935,26.42219332466407,50.02482562950703,38.752380952380946,65.37677725118483,24.499999999999996,45.25832015266271,45.831080366580345,49.423701375779615,46.13089360617153,45.27731378990083,46.384261858219006
Jind,Zafargarh (26),5480,1076,high,64.87781775576778,28.6467273515388,45.50596997281002,43.51904761904762,65.8146551724138,37.0,47.56070297859634,46.93756604559464,50.73314721493417,46.606322979741954,47.58581742870029,47.88471132951348
Jind,Pauli (27),3940,733,high,68.66123743537361,47.31599479843953,64.25641328762265,43.51904761904762,62.0,22.9,51.4421155234139,53.94434503975675,55.11902771460987,54.93557146752334,51.43469674501194,53.37515129806316
Jind,Hathwala (28),4074,776,high,70.57283052305182,46.90420459471175,5.150628521889901,39.95238095238095,66.13617886178862,24.499999999999996,42.202703908970506,39.61770659999804,47.12152551346807,33.901111024948285,42.21609054229841,41.01182751793666
Jind,Budha Khera Lather  (31),5379,1042,high,64.58043877041439,38.27611616818379,5.150628521889901,39.95238095238095,62.0,37.0,41.15992740214484,37.62280332252853,44.75197853897179,32.61462500466846,41.185329587642094,39.46693277119114
Jind,Akalgarh(29),2508,496,high,64.9583627593288,25.409189423493714,70.35908499822675,36.95238095238095,66.68137254901961,37.0,50.22673178040831,51.66042657336484,53.183963505751336,54.81254894825814,50.24819822753185,52.026373807062896
Jind,Lajwana Kalan (30),7405,1390,high,69.84145427645117,38.21326397919376,51.925464002837224,40.35238095238095,46.060049019607845,37.0,47.232102038411824,47.76210143381405,49.94603971319615,48.18488909098432,47.23600772161817,48.0722279996049
Jind,Meherera (44),2663,504,high,70.31646054099919,40.86736020806242,5.150628521889901,40.35238095238095,62.0,24.499999999999996,40.53113837055541,37.81145539609198,45.38467058759979,32.26413397621625,40.54796832800369,39.30787333169342
Jind,Shadipur (32),3297,643,high,62.46115828212516,41.368877329865626,5.150628521889901,39.31904761904762,66.14322250639387,22.366666666666664,39.468266820998146,36.98661352424726,43.9563837590972,31.65582150826978,39.48467939917935,38.310353002358355
Jind,Karsola (40),6058,1124,high,68.57922570736739,29.29388816644994,43.12300508334319,40.35238095238095,66.91217895608948,37.0,47.54344647760515,46.71609674650146,51.14263334838586,46.20814262232175,47.56969788891336,47.83600341674552
Jind,Lajwana Khurd (41),3396,651,high,70.46856668111545,16.035543996532294,57.43054734602198,43.91904761904762,66.46998722860792,24.499999999999996,46.47061547855421,47.143385865127605,50.96890996024074,48.068625647571125,46.498544379214266,47.83001626614159
Jind,Nandgarh (45),3922,739,high,66.36504922905443,47.39185088859991,40.97145052606691,43.91904761904762,66.50140449438203,39.0,50.69146712619182,50.13905801060932,53.633895561197185,48.748882991124304,50.70170868295354,50.78300247441523
Jind,Ludana (8),4035,756,high,70.2586828680183,30.742956220199396,58.68158174725145,45.11904761904762,65.59550561797752,37.0,51.23296234541571,51.66497209660926,54.565309678574856,52.54650288121705,51.252887879392816,52.25252697624194
Jind,Bham Bhewa (9),4393,824,high,72.01746070977521,47.58690940615518,59.793907869330496,42.11904761904762,63.436974789915965,37.0,53.65905006570407,54.801881316374484,56.81673986960699,55.56360036652879,53.661627817028744,54.900579887048615
Jind,Morkhi (11),6162,1130,high,71.53239962216678,26.15127871694842,53.01128975056154,45.11904761904762,65.79505300353357,37.0,49.76817811870965,49.55005321774227,53.38435291923205,49.84767020674688,49.79439042024682,50.46892897653554
Jind,Bhartana (6),3269,636,high,71.38558070311267,38.35327264846121,33.20161957678213,45.11904761904762,65.32490518331227,28.5,46.98073762178598,46.09548944970866,51.26246718908427,43.57373658085185,46.996088210032966,46.98170381029274
Jind,Dharoli (5),3104,566,high,71.7393851405733,22.169050715214563,5.150628521889901,41.91904761904762,65.70879120879121,24.499999999999996,38.53115053425277,35.07655086877721,43.912413555324385,29.82917970726179,38.56803627069881,37.183466187262994
Jind,Gangoli (13),5579,1062,high,71.86397673057633,39.901603814477674,50.62783228908067,45.71904761904762,65.54558610709117,37.0,51.7763410933789,51.80657040367298,55.21238396245322,51.41160049065046,51.790053395083014,52.39938986904772
Jind,Bhag Khera (12),2790,499,high,69.74323400306476,41.23883831816212,35.650687630531586,44.71904761904762,66.72949389179756,37.0,49.180216910433934,48.03920589835181,52.7229933142869,45.98101179905563,49.19733438115761,49.02415246065718
Jind,Kalwa (15),8679,1648,high,68.12851384577621,35.209362808842656,49.74297592307996,44.31904761904762,64.86430678466077,37.0,49.87736783023453,49.774396779961215,53.09569777102175,49.61967633181659,49.89492347515858,50.45241243763853
Jind,Pillu Khera (17),3761,697,high,61.20820523100996,47.92284351972258,60.49454230208457,55.285714285714285,65.0234375,53.666666666666664,57.26690158419968,57.30247449864096,58.22887049054737,57.81691822772404,57.27766936869575,57.57856683396157
Jind,Jamni (19),4022,723,high,71.28070890146712,46.990897269180756,30.31908815068763,44.31904761904762,64.70224719101124,37.0,49.10199818856572,47.72325204823696,52.70498161940643,44.89024231791783,49.11425685846015,48.706946206517415
Jind,Dhathrath (91),8795,1665,high,69.7043917919027,41.063285652362374,53.35833628876542,41.55238095238095,64.78983589200635,37.0,51.244705096236295,51.65923249810733,54.48016556040326,51.93707756890101,51.25578584860064,52.115393314449705
Jind,Ratauli (62),3738,662,high,74.05835843328617,48.031209362808845,57.76310382292177,42.15238095238095,65.20219123505976,37.0,54.03454063440959,54.95895742140125,57.44703197605024,55.39374443334729,54.0385226040956,55.1745594138608
Jind,Rajana (20),3320,609,high,69.12947060218694,38.0986129172085,65.98226437628259,40.91904761904762,64.62662807525325,37.0,52.62600393166315,54.01656062198552,55.6576820024782,55.91838141766368,52.63609903713202,54.17094540218451
Jind,Budha Khera (22),5348,1005,high,66.84156616848068,51.11530125704379,55.92307995428933,47.885714285714286,65.78878878878879,34.86666666666667,53.73685285349726,54.76790729309532,56.593430291101704,54.63734462231879,53.73667276552726,54.69444156510807
Jind,Muana (63),14205,2531,high,73.53334163693748,36.70697876029475,40.68467509949955,46.11904761904762,65.24515953095172,57.666666666666664,53.32597821889964,51.01386351164103,55.725639203917666,49.908907060112945,53.35701101048852,52.66627980101195
Jind,Rorh (89),3376,686,high,73.79419507670484,25.25747724317295,57.65378098277968,40.95238095238095,64.6826923076923,37.4,49.95675442712179,50.11933094484622,53.70463310746471,51.24880664659373,49.98235077535454,51.002375180276196
Jind,Malakpur (90),3017,614,high,74.89303920453703,39.339401820546165,64.71214091500177,44.91904761904762,62.02540650406504,34.86666666666667,53.45928378831071,54.80820625867379,56.960596321803266,56.03248561955864,53.466756587961456,54.945465715261584
Jind,Singhana (43),7300,1333,high,64.57422635117197,42.15778066753359,49.7939078693305,44.91904761904762,63.1595547309833,37.4,50.334086206344494,50.51795740601978,53.04607795737641,50.26964072199758,50.34382408186288,50.902317274720225
Jind,Paju Kalan (46),3452,630,high,61.565936543968974,35.116168183788474,32.28050991054892,38.752380952380946,62.36666666666667,32.73333333333333,43.802499265114555,42.769442072180745,47.060509659666664,41.10905721798971,43.82054116734778,43.71240987645989
Jind,Mimnabad (63),2977,610,high,73.42314317307353,37.2184655396619,34.66455845844663,44.91904761904762,65.44973544973546,22.366666666666664,46.340269484438636,45.91528832548919,51.20271029245556,43.415306755680426,46.35324700002581,46.64536437161793
Jind,Didwara (64),5590,1005,high,67.5378747839853,31.08495882097963,54.98571541159318,44.91904761904762,64.9119170984456,34.86666666666667,49.717696733453,50.05541320898267,53.00197706009518,50.54915410642504,49.73645165795642,50.612138553382465
Jind,Khera Khemawati (48),6616,1233,high,58.262391508150124,28.14521022973559,47.41911967529653,42.71904761904762,60.0,32.73333333333333,44.87985039426053,44.904371167184244,47.58143783898283,45.02066086467697,44.89846400553506,45.45695685412793
Jind,Singhpura (53),2887,554,high,60.95380124104346,11.925444299956654,59.23050399968476,34.95238095238095,64.06692913385827,32.73333333333333,43.97706549337624,44.46201489233825,47.241418858169204,46.85940949273983,44.01025379466072,45.31003250625685
Jind,Ratta Khera (50),2770,567,high,60.10006501950585,18.33289986996099,35.84032785593254,31.15238095238095,65.01204819277109,20.23333333333333,38.445175870647454,38.089669396007345,42.849600528505185,37.60758572279649,38.4725097294022,39.09290824947173
Jind,Bahadargarh (42),2855,489,high,64.0801301525829,17.921109666233203,35.34726326989006,37.51904761904762,64.73778920308483,22.366666666666664,40.32866776291755,39.60824946359312,44.82237012870499,38.53173819422101,40.35813879675509,40.72983286923836
Jind,Malar (25),2966,578,high,68.84779943519841,46.94234937147811,64.9982267407495,39.55238095238095,63.29283489096573,34.86666666666667,53.08337634290657,54.87864551793143,56.081127063350706,56.50886305622079,53.083375194414344,54.727077434964755
Jind,Karkhana (39),2791,521,high,63.667043661485536,21.81577806675336,35.63985104622296,36.95238095238095,64.17514124293785,22.366666666666664,40.76947693940789,40.228969920093725,45.14965734042921,39.14409706189641,40.79478422761103,41.217397097887655
Jind,Hat (37),7354,1357,high,66.66688249905123,43.712830515821416,58.45879142530638,43.91904761904762,66.90602975724354,34.86666666666667,52.4217080805228,53.467724607458905,55.448193676904495,54.12260692162241,52.42840639977541,53.5777279372568
Jind,Butani (28),3292,642,high,69.46974217836126,38.26116168183789,63.24378374118297,41.55238095238095,65.43373493975903,23.43333333333333,50.23235613780924,52.27489031557184,54.25611482218572,53.49217317232606,50.2361281513561,52.09833251984979
Jind,Ramnagar (29),3020,605,high,65.69282784835451,39.32856523623754,34.45324506442842,41.11904761904762,64.93103448275862,22.366666666666664,44.648564486248894,44.47712747254539,48.88120921326406,42.41521995909144,44.658251234900135,45.01607447320998
Jind,Siwana Mal (17),5447,975,high,69.36383878815028,33.47680970957954,64.33660401150648,42.95238095238095,66.34039480019258,39.0,52.57833804363497,53.4780051259011,55.623907858096125,55.17775567941795,52.59540091173382,53.89068152375679
Jind,Anchra Khurd (33),3446,688,high,68.17593334995317,49.08235804074556,57.04259762777318,46.11904761904762,64.82857142857142,26.5,51.958084677681825,53.59565387472824,55.49629811633753,53.56888326108992,51.954555314689095,53.31469504890532
Jind,Anchra Kalan (35),2781,543,high,65.28359742490647,47.09709579540529,66.46766757299918,43.11904761904762,66.78060046189377,39.0,54.62466814570872,56.21382287820803,57.07959109672318,57.91110373288445,54.627845742925544,56.09140631928998
Fatehabad,Ladhuwas(178),2505,511,high,75.183420267716,12.954919809276117,37.476652086535054,50.404761904761905,69.93907426518365,24.499999999999996,45.07647138891212,43.73923544913822,50.359119990051695,41.75034747258002,45.11567584504434,45.20817002914528
Fatehabad,Marh(108),2928,585,high,74.52644303062907,21.198092761161682,5.150628521889901,46.238095238095234,60.018136255521576,22.5,38.271899301216244,34.89467686134169,43.77326048693361,29.268612901217534,38.30588492286887,36.90286689471559
Fatehabad,Birabadi(111),3139,584,high,74.94829131599242,30.82401387082792,5.150628521889901,49.404761904761905,69.07894450489663,37.0,44.4011066863948,40.1672595634857,49.05977237459939,34.280204082297765,44.438958834331736,42.46946030822188
